acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo,valence,year,target_emotion
0.126,['Sly & The Family Stone'],0.415,731000,0.707,0,3CVrWjBV6NtYFyQ93BOVjA,0.000124,4,0.845,-10.224,0,Dance To The Medley:,24,27-04-1968,0.158,130.838,0.373,1968,disgust
0.369,['Whitesnake'],0.213,308800,0.634,0,29pzjF6ZkzcW3ofgOVbF0t,0.00199,4,0.359,-12.967,0,Here I Go Again,62,20-11-1982,0.0596,174.443,0.354,1982,disgust
0.35,['REO Speedwagon'],0.344,208533,0.49,0,5ty3vypSky1u5EiXyCNoe3,0,0,0.0925,-10.25,1,Keep On Loving You - Live Studio Demo - June/October 1980,28,1980,0.0297,173.188,0.215,1980,disgust
0.369,['Céline Dion'],0.536,286893,0.523,0,2PFAYhBcNRj1UaluR7ZgUy,0.000525,8,0.227,-8.885,1,The Power of Love - Radio Edit,61,1999,0.0306,140.059,0.236,1999,disgust
0.515,['Counting Crows'],0.404,297293,0.6,0,4t9lT9WMlCsQRXkx8dyX2y,0.00802,5,0.213,-5.959,1,A Long December,42,01-01-2003,0.0291,141.763,0.386,2003,disgust
0.0579,['Red Hot Chili Peppers'],0.471,295573,0.721,0,4jIPERh3FWrLH6w53dm0JV,0,7,0.094,-3.496,1,Midnight,57,09-07-2002,0.0277,92.882,0.3,2002,disgust
0.239,"['James Fortune', 'Fiya']",0.513,343200,0.683,0,0GYJVaCDz4kHOXCoI4Xgcv,0,2,0.0914,-4.005,1,I Trust You,45,01-01-2008,0.0553,74.089,0.234,2008,disgust
0.34,['Lil Uzi Vert'],0.427,199211,0.698,1,57nQyFocXZrKvWg5ZPYSoG,0,1,0.0817,-6.06,1,Malfunction,56,25-08-2017,0.247,93.611,0.447,2017,disgust
0.00288,['CAN'],0.537,871106,0.711,0,7aR4gpyRg8cOHGH2YSkHEV,0.287,2,0.151,-7.45,1,Mother Sky (from Deep End),20,1970,0.0437,142.914,0.47,1970,surprise
0.0144,"['Kanye West', 'Jamie Foxx']",0.686,207627,0.672,0,43PBE5b3RJgwfi1i9xKtEs,0,1,0.0653,-6.069,0,Gold Digger,46,30-08-2005,0.338,92.472,0.625,2005,surprise
0.0277,['The Marshall Tucker Band'],0.351,217667,0.793,0,2dAzq8LA7pOE8wKtIW1GD3,1.63E-05,0,0.34,-6.133,1,Blue Ridge Mountian Sky,20,01-08-1974,0.0344,165.093,0.662,1974,surprise
0.000617,['Red Hot Chili Peppers'],0.623,217133,0.936,1,0psB5QzGb4653K0uaPgEyh,9.86E-05,0,0.269,-9.955,1,Suck My Kiss,64,24-09-1991,0.0528,101.514,0.705,1991,surprise
0.06,['Interpol'],0.525,240000,0.756,0,0QzYTFFTHn37TH4JOJV9PZ,0.564,7,0.0858,-7.376,1,Leif Erikson,41,2002,0.0246,108.513,0.618,2002,surprise
0.129,['Yumi Arai'],0.619,213666,0.895,0,0DGvE0SStlcRCcgmNb1WQB,0.024,8,0.0996,-6.369,1,COBALT HOUR,33,20-06-1975,0.0405,127.344,0.734,1975,surprise
0.279,"['Rittz', 'Mike Posner', 'B.o.B']",0.723,298200,0.691,1,5i2bkKprKcLgcYb07g7I5u,0,1,0.0363,-6.784,0,In My Zone,62,09-09-2014,0.219,138.038,0.512,2014,surprise
0.000623,['Aerosmith'],0.492,265667,0.835,0,690BntGEsDV1EdiDxG9Dbm,0.134,4,0.34,-10.02,1,No Surprize,29,16-11-1979,0.0315,138.908,0.471,1979,surprise
0.371,['Ismael Miranda'],0.607,311733,0.619,0,6CJAk19Xw9rXoUy1Egshpe,2.82E-06,0,0.147,-12.23,1,Caretas,52,1987,0.0825,164.315,0.66,1987,surprise
0.0309,['Justin Bieber'],0.568,237293,0.877,0,23taOWrpWaAtU8rVN7hiNu,4.40E-06,7,0.213,-5.094,1,Die In Your Arms,53,15-06-2012,0.0924,171.723,0.738,2012,surprise
0.0211,['Calvin Harris'],0.596,222533,0.856,0,6YUTL4dYpB9xZO5qExPf05,0.0178,4,0.141,-3.556,0,Summer,81,31-10-2014,0.0346,127.949,0.743,2014,surprise
0.295,"['KAROL G', 'Nicki Minaj']",0.803,200960,0.715,0,7k4t7uLgtOxPwTpFmtJNTY,0.000134,2,0.0574,-3.28,1,Tusa,92,07-11-2019,0.298,101.085,0.574,2019,surprise
0.898,['The Stylistics'],0.447,125747,0.657,0,6qHuGRgQrWKRGfitW0JRM5,0,4,0.445,-6.741,0,If I Love You,29,01-01-1973,0.0514,171.016,0.735,1973,surprise
0.035,"['Ludacris', 'Pharrell Williams']",0.623,300933,0.896,1,4cNhx6OO1XpvwT6xZnb83B,0,0,0.0941,-4.719,1,Southern Hospitality (Featuring Pharrell),53,01-01-2000,0.247,95.158,0.613,2000,surprise
0.0129,['KISS'],0.563,222200,0.851,0,1eyRkbW5tJ7YobW9wQ5zVB,5.24E-05,4,0.0793,-7.874,1,Unholy,42,01-01-1992,0.0428,118.961,0.596,1992,surprise
0.662,"['Whitney Houston', 'The Georgia Mass Choir']",0.547,195267,0.697,0,4KNc21J4RPztm1ZZSCokg3,0,7,0.279,-6.504,0,Joy (with Georgia Mass Choir),38,27-11-1996,0.0436,77.025,0.572,1996,surprise
0.000241,['Korn'],0.507,233389,0.947,0,6onBmu8WeIVsMqimw5Ctrb,6.11E-05,2,0.211,-3.652,0,Hater,55,15-06-2014,0.0542,94.034,0.51,2014,surprise
0.112,"[""The O'Jays""]",0.513,396000,0.724,0,6FxjvmfQuS4DUuUC0yC4bo,0,9,0.579,-8.536,0,Livin' for the Weekend,20,1975,0.0834,126.345,0.691,1975,surprise
0.115,['Talk Talk'],0.544,210293,0.923,0,2HC6DOJvppo0Dn3KFl084N,0.000133,6,0.346,-6.033,0,Today - 1997 Remaster,35,1982,0.0603,153.437,0.653,1982,surprise
0.000522,['Simple Plan'],0.506,231053,0.839,0,7KXEo8Hu5WC5MOSroFYRBX,0,0,0.0847,-4.947,0,Perfect World,37,25-10-2004,0.0632,166.039,0.644,2004,surprise
0.00884,['Henry Paul Band'],0.444,311093,0.93,0,426yzOfpqBi4ymCwJiRcys,5.59E-06,9,0.0863,-3.784,0,So Long,22,1979,0.0634,168.108,0.621,1979,surprise
0.0431,['Genesis'],0.6,166307,0.71,0,6UExM6vzutgnefxiNNAwS0,0,11,0.262,-7.434,0,The Grand Parade of Lifeless Packaging - New Stereo Mix,27,18-11-1974,0.357,85.683,0.491,1974,surprise
0.0773,['Bruce Springsteen'],0.401,183973,0.911,0,6QXjiVOwMFDjDnIuE7Pjm5,0.00112,9,0.225,-7.184,1,Jackson Cage,41,17-10-1980,0.0678,138.908,0.699,1980,surprise
0.0702,['Britney Spears'],0.732,203280,0.888,0,5iW9Y4seDbBgIchT0ANY3q,2.74E-06,7,0.379,-2.415,1,One Kiss from You,43,16-05-2000,0.0792,93.993,0.674,2000,surprise
0.691,['Sam Cooke'],0.427,152347,0.735,0,46wYFLz2lpPBj4Yqz6WU9X,0,7,0.771,-8.545,1,Somebody's Gonna Miss Me,25,1962-04,0.048,124.672,0.802,1962,surprise
0.541,['John Mayer'],0.485,230213,0.723,0,6wZI4mdT8JwXgkGURnBQiq,1.12E-06,10,0.075,-6.565,1,Say,61,13-10-2006,0.0317,167.845,0.541,2006,surprise
0.000711,['Red Hot Chili Peppers'],0.625,114800,0.957,1,5jCckSmjwF4IHEJmTDlkAP,2.54E-06,2,0.134,-4.697,0,Sex Rap - Remastered,31,16-08-1985,0.0835,140.515,0.812,1985,surprise
0.058,['Motorcycle'],0.614,212000,0.817,0,6uEmDZoJcc7Oqrute8BA2N,0.0354,7,0.446,-7.527,1,As The Rush Comes,53,01-01-2005,0.0631,135.01,0.644,2005,surprise
0.0112,['Black Oak Arkansas'],0.392,334107,0.787,0,2P11L3x2Qkw5kq7RXAUtq7,0.378,11,0.971,-10.496,0,When Electricity Came To Arkansas,29,1971,0.0799,122.026,0.81,1971,surprise
0.00368,['Theory of a Deadman'],0.587,216000,0.901,1,4jgyACD7IpzYzTtbUr7NAT,0,11,0.379,-3.759,1,Blow,50,08-07-2014,0.037,146.041,0.8,2014,surprise
0.00102,['Jefferson Starship'],0.648,251853,0.918,0,01wn883KcvAKFrn8o0kDgi,0.0605,0,0.173,-4.67,0,Layin' It on the Line,26,30-05-1984,0.0447,119.165,0.654,1984,surprise
0.0096,['Red Hot Chili Peppers'],0.454,301680,0.973,0,4vlP4c41JzB5P8OxDF1PIf,3.46E-06,11,0.0911,-2.884,0,Good Time Boys - Remastered,41,16-08-1989,0.139,93.914,0.563,1989,surprise
0.0664,['Mr. Shadow'],0.863,246313,0.675,1,5eI3fMgQoYfYh9NykE78Sn,0,11,0.104,-6.416,0,Till I Die,37,01-01-1999,0.262,92.001,0.308,1999,surprise
0.00416,['Ramones'],0.52,243667,0.962,0,5fRjEdFAmmZoJFCWLCp6a8,0.000266,1,0.0961,-5.615,0,Poison Heart,38,01-01-1992,0.0365,148.474,0.69,1992,surprise
0.138,['Motörhead'],0.387,85496,0.959,0,2Q0Tw6meB6xfZ4ONeIL35j,0.0126,1,0.567,-6.317,1,Ramones,43,26-02-1991,0.0415,118.175,0.666,1991,surprise
0.0521,"['New Boyz', 'Chris Brown']",0.573,219080,0.848,1,3wCSVS7KM9CIIHrChpabQ3,0,7,0.25,-2.742,1,Better with the Lights Off (feat. Chris Brown),53,13-05-2011,0.057,112.084,0.561,2011,surprise
0.115,['Rush'],0.373,171960,0.809,0,4u3oXuVeOGoByIMz9pnOKf,2.13E-06,2,0.653,-9.189,1,Closer To The Heart,59,01-09-1977,0.0744,145.042,0.538,1977,surprise
0.862,['Bo Diddley'],0.64,147373,0.729,0,3v30QiQtdQQAUIWwfKByN7,0,1,0.111,-13.494,1,Who Do You Love,45,01-01-1958,0.0453,113.19,0.683,1958,surprise
0.16,"['Gryffin', 'Seven Lions', 'Noah Kahan']",0.581,205787,0.76,0,1vsQb8n0icvMsFnL9663LM,0,0,0.183,-3.962,1,Need Your Love (with Noah Kahan),70,24-10-2019,0.0406,104.099,0.523,2019,surprise
0.00984,['DC Talk'],0.563,266413,0.909,0,4t7ix01Vh1QIZfKEeerLLZ,2.03E-05,2,0.0705,-3.814,1,Colored People - Remastered 2013,38,1995,0.0317,95.748,0.74,1995,surprise
0.00954,['Foghat'],0.475,313800,0.913,0,330EfGkhYhSake0MY2SOiA,0.083,7,0.0916,-9.084,1,Drivin' Wheel,33,1976,0.0531,139.71,0.664,1976,surprise
0.484,['Vance Joy'],0.637,214720,0.864,0,2RiBogNRfulkNf7fVbPOrJ,0,8,0.222,-4.381,1,Saturday Sun,72,23-02-2018,0.0468,99.995,0.706,2018,surprise
0.0544,['The National'],0.541,210960,0.925,0,7EaGVjF3Nz9nLtAcJGSHqz,0.867,5,0.298,-5.302,1,Mistaken For Strangers,43,22-05-2007,0.0313,133.002,0.747,2007,surprise
0.0178,['JAY-Z'],0.618,240627,0.844,1,4h5KBcltGefua73AUPYps7,0.000126,1,0.0634,-4.051,0,Izzo (H.O.V.A.),60,11-09-2001,0.342,84.411,0.697,2001,surprise
0.074,['Boz Scaggs'],0.438,307000,0.887,0,7GcXo45UlKlpi3cRoLzYrp,0.00067,1,0.969,-4.564,1,Jump Street - Live Version,27,1976,0.0676,136.939,0.504,1976,surprise
0.0438,['Depeche Mode'],0.653,210860,0.998,0,4i1bPXamyvW0uC4nm1YC9n,0.0677,6,0.969,-8.056,1,"A Photograph of You - Live in Hammersmith, October, 1982",33,27-09-1982,0.054,144.141,0.802,1982,surprise
0.0276,['The Who'],0.506,179427,0.942,0,4pgQkBQL4rDSSeO4eQ9nv4,0,1,0.179,-4.353,0,"Doctor, Doctor",15,09-12-1966,0.076,112.349,0.539,1966,surprise
0.831,['Horace Silver Quintet'],0.515,236200,0.736,0,5AzpSyZrvOqUz8PaYxs7b0,0.558,3,0.854,-8.733,1,"Cool Eyes - Full Version / Live At Village Gate Club, New York, 1961 / Remastered 2006 / Rudy Van Gelder Edition",8,01-08-1961,0.0563,112.524,0.683,1961,surprise
0.0332,['Raul Seixas'],0.522,286000,0.945,0,5Fydh31AheclytAjf3ae2o,0,7,0.336,-2.831,1,Meu Amigo Pedro,52,1976,0.0848,134.537,0.852,1976,surprise
0.0037,['Stevie Nicks'],0.61,275840,0.931,0,0p4b7LieKeph1CqJhxkTMC,0.00352,9,0.873,-4.955,0,I Can't Wait,39,07-01-1986,0.0874,125.399,0.449,1986,surprise
0.841,['Gipsy Kings'],0.595,193227,0.794,0,7JeXvzvmoeIpY4RVQTd0mC,0.00127,5,0.176,-8.059,0,Tu Quieres Volver,36,04-08-1998,0.0392,165.083,0.407,1998,surprise
0.489,"['ayokay', 'Jeremy Zucker']",0.694,189787,0.695,0,65Bynqyt59f3fojjs1Uo41,0.000159,2,0.131,-6.612,1,Stay With Me (feat. Jeremy Zucker),66,31-08-2018,0.0705,100.035,0.468,2018,surprise
0.000521,['Hinder'],0.484,213667,0.963,0,6UAJ5yvdHlWO1Xlz8BKHEG,0.00039,8,0.294,-3.808,0,Up All Night,48,01-01-2008,0.0638,96.942,0.483,2008,surprise
0.0324,['Andy Grammer'],0.752,199263,0.775,0,4MflGTO2ZTcSQ12bWcyRgI,0,9,0.351,-7.289,1,"Honey, I'm Good.",72,05-08-2014,0.0546,122.014,0.595,2014,surprise
0.273,['Reba McEntire'],0.732,231760,0.704,0,6jpY0Q1kkZpaUSTUzVUMXh,1.09E-05,2,0.0875,-5.759,1,The Heart Is A Lonely Hunter,32,26-04-1994,0.0271,122.338,0.509,1994,surprise
0.0627,['Aerosmith'],0.334,203893,0.957,0,6wAt7QG4nA9DpVUTgfAfuh,0.615,9,0.291,-8.351,1,Draw The Line,39,01-12-1977,0.0491,143.395,0.626,1977,surprise
0.144,['2Pac'],0.837,255000,0.884,1,1zM8jy4HqgLD12XgHatfch,0,8,0.324,-4.182,1,Hellrazor,47,01-01-1997,0.152,98.033,0.454,1997,surprise
0.000125,['Paramore'],0.416,209427,0.98,0,3mzV0WDATjcpzcTNK2TLJw,0,4,0.332,-2.175,1,Looking Up,52,28-09-2009,0.108,195.972,0.612,2009,surprise
0.0095,['Otherwise'],0.592,241849,0.877,0,1iWgFnhR0oW5Mup8yXDAPW,0.000171,2,0.131,-4.05,0,Soldiers,63,10-07-2012,0.0502,117.106,0.712,2012,surprise
0.124,"['Shankar-Ehsaan-Loy', 'Shankar Mahadevan', 'Ravi ""Rags"" Khote']",0.677,353880,0.942,0,3rsx3pDYM3a08O0Yu3Tq6V,0.0132,11,0.0819,-6.105,0,Pretty Woman,51,20-09-2003,0.16,173.991,0.598,2003,surprise
0.0172,"['OutKast', 'Snoop Dogg', 'Lil Wayne']",0.644,323000,0.743,1,1gZZyC3EEw8hwqoYRZqypC,0,4,0.0416,-8.921,0,Hollywood Divorce (feat. Snoop Dogg & Lil' Wayne),44,22-08-2006,0.281,88.368,0.667,2006,surprise
0.0549,['U2'],0.533,276800,0.702,0,3fsTb3a8l5kJrtzpl04Ljr,0.0221,9,0.27,-8.504,0,Staring At The Sun,54,03-03-1997,0.0265,140.201,0.515,1997,surprise
0.0453,['Journey'],0.493,300267,0.706,0,1CtlOgt4ZOBFZiWdyNRoZD,7.52E-06,9,0.0892,-11.266,0,After the Fall,25,1975,0.0394,101.432,0.526,1975,surprise
0.0992,['YELLOW MAGIC ORCHESTRA'],0.615,219093,0.936,0,29839YUB0VApXoRhyGw4X0,0.695,5,0.0828,-8.513,1,Light in Darkness,32,1979,0.036,125.562,0.725,1979,surprise
0.0668,['Lisa Stansfield'],0.54,301973,0.82,0,1YwM86VfyDhJv5obDMMjp5,4.67E-06,11,0.558,-6.215,0,"Never, Never Gonna Give You Up",50,1996,0.0725,84.716,0.698,1996,surprise
0.00289,['Relient K'],0.398,232267,0.902,0,23zxVVtHjo2mbtAoAg5XB4,0,3,0.066,-3.518,1,Who I Am Hates Who I've Been,55,02-11-2004,0.0861,166.823,0.491,2004,surprise
0.000706,['Dropkick Murphys'],0.452,153600,0.928,0,7rSERmjAT38lC5QhJ8hnQc,0.000637,2,0.226,-3.133,1,I'm Shipping Up To Boston,70,19-07-2005,0.079,129.188,0.6,2005,surprise
0.432,['David Lee Roth'],0.582,171456,0.748,0,4H3vuLX59XPqdtTpIesGyS,0,4,0.0707,-5.93,1,California Girls,49,15-01-1985,0.0521,115.13,0.433,1985,surprise
0.00876,"['Rick Ross', 'T-Pain']",0.431,225653,0.842,1,3n5qF6aprwEIjHWuH5jECM,0,7,0.309,-4.072,1,The Boss,55,01-01-2008,0.357,83.66,0.61,2008,surprise
0.171,['Jamey Johnson'],0.671,191840,0.773,0,7AKbg0IwODnUFhIK2xUEUy,3.85E-06,2,0.125,-4.299,1,Ray Ray's Juke Joint,47,31-01-2006,0.0387,85.01,0.603,2006,surprise
0.539,"['Kill Bill: The Rapper', 'Rekcahdam', 'Rav']",0.562,179040,0.714,1,13KbVZat4zUlwWDrdM4F1R,0,11,0.703,-7.936,0,Dream Eater,48,14-09-2014,0.18,151.974,0.509,2014,surprise
0.00203,['Foo Fighters'],0.502,256440,0.934,0,1vziI0NCJKrqKiG94COHBa,0.00102,7,0.234,-5.145,1,Stacked Actors,53,02-11-1999,0.05,134.898,0.67,1999,surprise
0.204,['Thin Lizzy'],0.516,263307,0.845,0,1xBJA5AWj8LRJCkUwdjN1t,0.00155,3,0.0556,-9.701,0,Got to Give It Up,28,1979,0.224,141.927,0.499,1979,surprise
6.66E-05,['Pennywise'],0.264,247133,0.909,0,3Xd3IXnA2rmyVawJL9tPVm,0.382,7,0.416,-5.917,0,Alien,48,01-06-1999,0.0471,156.48,0.745,1999,surprise
5.03E-05,['Def Leppard'],0.445,279301,0.962,0,27psq6wsPV4Yyo4eg6HZ8z,0.26,2,0.448,-4.121,1,Run Riot,43,03-08-1987,0.0786,75.569,0.418,1987,surprise
0.017,['Captain Beefheart & His Magic Band'],0.486,253067,0.802,0,5GgGWSl5gnwV7UyFaqtdNS,0.334,9,0.154,-8.91,0,Safe As Milk - Take 5,26,1967,0.0572,115.316,0.742,1967,surprise
0.0172,['The Georgia Satellites'],0.309,220893,0.748,0,4kUMfefHiemc0qPqCzbOa5,0,7,0.596,-11.524,1,Games People Play,39,1989,0.062,179.419,0.616,1989,surprise
0.276,['The Kooks'],0.431,169307,0.81,0,2SGBEDwsOAOAHrrdAd304i,0,7,0.0906,-5.379,1,She Moves In Her Own Way,55,01-01-2006,0.066,76.412,0.795,2006,surprise
0.0602,"['Method Man', 'Redman']",0.56,223307,0.917,1,62q0wyC0YQnQFvaD8mLEbK,1.94E-05,1,0.466,-3.839,1,Blackout,45,01-01-1999,0.399,91.901,0.758,1999,surprise
0.00243,['5 Seconds of Summer'],0.548,205915,0.938,0,691NxyycrqSWH5vZ19Jzm2,0,8,0.353,-4.073,1,Permanent Vacation,55,23-10-2015,0.0535,155.038,0.744,2015,surprise
0.583,['Dry County'],0.614,277773,0.725,0,7fmOf9QhS2PBQ35sS1llQD,0,7,0.148,-5.757,1,Waitin On Hank,45,01-01-2005,0.0451,81.953,0.646,2005,surprise
0.0453,['Morat'],0.619,202120,0.753,0,6tn73Cd0SlsHat1VjMsf3j,0,9,0.0942,-5.725,1,En Un Sólo Dia - Versión Acústica,1,12-06-2020,0.0398,143.932,0.606,2020,surprise
0.121,['Hayley Williams'],0.737,199413,0.787,0,5RdkyZw1KQ1v0EbquUAsx2,2.14E-06,7,0.114,-4.587,1,Dead Horse,66,08-05-2020,0.0525,90.014,0.59,2020,surprise
0.00128,['Bowling For Soup'],0.63,184322,0.936,0,1AHGrKFv3nSCH9K7yg8gOz,0,4,0.0823,-4.576,1,Punk Rock 101,52,27-01-2015,0.084,117.962,0.733,2015,surprise
0.123,"['Afrika Bambaataa', 'The Soulsonic Force']",0.784,229053,0.986,0,2bhr1LI24makfP843l4lMB,0.000166,0,0.184,-6.918,1,"Looking for the Perfect Beat - Original 12"" Version",43,01-12-1986,0.0794,121.025,0.642,1986,surprise
0.351,['Víctor Manuelle'],0.467,305067,0.854,0,45nyOQWvhjn9bfAoTIKCuJ,1.89E-06,2,0.313,-5.255,1,Dile A Ella,54,1993,0.0955,184.996,0.709,1993,surprise
0.371,['Mac Miller'],0.735,278507,0.749,1,4z0PnuB07fxtVZZRWsCfxb,0,10,0.47,-3.766,0,100 Grandkids,63,18-09-2015,0.0874,93.718,0.373,2015,surprise
0.24,['Phil Vassar'],0.579,233082,0.735,0,3C9eaMeidcyMcAZrOGDqTE,0,2,0.383,-3.985,1,Just Another Day In Paradise,37,2000,0.0272,146.573,0.696,2000,surprise
0.586,['Led Zeppelin'],0.755,264400,0.746,0,7kMMTfdIkDJpmrkxBlVwEf,4.07E-05,7,0.359,-12.149,1,Black Country Woman - 1993 Remaster,45,24-02-1975,0.0602,127.677,0.614,1975,surprise
0.000172,['Trapt'],0.492,285570,0.896,1,1AEYT6VxrxXPMoQUxsY0E4,2.78E-06,4,0.189,-5.819,0,Headstrong,73,05-11-2002,0.117,184.981,0.534,2002,surprise
0.125,['Pop Smoke'],0.548,127547,0.732,1,792HwhrdO3ErRKL5yRe4Ge,0,11,0.269,-5.652,0,Invincible,72,07-02-2020,0.336,142.791,0.612,2020,surprise
0.00409,['Miley Cyrus'],0.506,215800,0.931,0,6YufqZwFe2U4mxCy3B1xsC,5.53E-05,0,0.307,-2.172,1,G.N.O. - Girl's Night Out,41,01-01-2007,0.103,151.067,0.548,2007,surprise
0.262,['LeToya'],0.422,249253,0.894,0,6GPiKalxD23rJirHKJm00X,0,11,0.142,-3.507,0,Torn,50,01-01-2006,0.332,152.17,0.636,2006,surprise
0.194,"['Kid Cudi', 'GLC', 'Chip Tha Ripper', 'Nicole Wray']",0.63,260573,0.773,1,69D34snjPbZYGNwmIjmsZG,0.0989,9,0.111,-6.217,1,The End,50,01-01-2010,0.12,158.006,0.446,2010,surprise
0.0317,['Killing Joke'],0.471,408827,0.758,0,14z3RzUHeZQgtpOlSYvmZD,0.514,7,0.199,-8.308,0,Love Like Blood,43,04-02-1985,0.0401,125.791,0.558,1985,surprise
4.09E-05,['Kip Moore'],0.608,229933,0.871,0,5xkTOC5NHPfUmrBCIrSTJX,2.22E-06,2,0.111,-5.397,1,She's Mine,64,09-08-2019,0.0348,123.005,0.488,2019,surprise
0.057,['Texas Tornados'],0.585,164240,0.757,0,0Yg99LGSyLAw4iVgoIhWMT,1.77E-05,7,0.0487,-6.136,1,Adios Mexico,34,1990,0.0333,146.78,0.678,1990,surprise
0.003,['Snoop Dogg'],0.756,245520,0.829,0,1wva1IlWLDNLgwipUWcmjy,3.46E-05,11,0.0578,-3.973,1,Sensual Seduction,55,01-01-2007,0.0682,120.163,0.504,2007,surprise
0.0125,['Greta Van Fleet'],0.553,266933,0.807,0,0iYBNrznkCwhN3xCmNVJpo,0.00222,2,0.302,-5.805,1,You're The One,62,19-10-2018,0.0428,151.916,0.575,2018,surprise
0.681,['Bolbbalgan4'],0.606,213853,0.815,0,6T3Mlx5fr71sm0u1YDAb4R,0,0,0.0919,-2.407,1,Galaxy 우주를 줄게,64,29-08-2016,0.132,166.024,0.707,2016,surprise
0.000463,['Mötley Crüe'],0.515,249253,0.967,0,1NT5kx8p0yvlOgOjJjOZ43,0.00603,0,0.568,-4.777,1,Afraid,43,1997,0.0516,123.987,0.441,1997,surprise
0.00463,['Run–D.M.C.'],0.819,178613,0.702,0,41onDks2UPbyjer5fMeUWf,0.000207,11,0.101,-6.129,0,Christmas In Hollis,39,16-09-1988,0.251,95.094,0.573,1988,surprise
0.191,"['Kavita Krishnamurthy', 'Shreya Ghoshal', 'KK']",0.65,303387,0.912,0,1UV1ej70vDBIdPUEJ40ZG1,0,4,0.38,-5.898,0,Song: Dola Re,45,01-01-2002,0.186,130.906,0.546,2002,surprise
0.00308,['System Of A Down'],0.397,128240,0.948,0,0DVHR5FQ0Gp2dsZJz7hfdy,9.68E-06,2,0.364,-2.865,1,This Cocaine Makes Me Feel Like I'm On This Song,56,17-05-2005,0.0918,106.112,0.597,2005,surprise
0.000215,['Bad Religion'],0.318,147173,0.984,0,5ACDC1gxAUXYDWherVKOiX,0.000244,1,0.386,-4.673,0,Punk Rock Song,54,27-02-1996,0.0806,177.229,0.716,1996,surprise
0.118,['Mariah Carey'],0.694,299827,0.823,0,5NaOWLOmVjcA3M5spRATN9,7.11E-06,1,0.152,-6.755,1,Honey,60,03-09-1997,0.0917,95.83,0.683,1997,surprise
0.048,['Five For Fighting'],0.6,210612,0.845,0,0qJGlogD7AyMLAJfQ42aI2,0,10,0.24,-7.076,1,Heaven Knows,53,17-09-2013,0.0311,97.631,0.392,2013,surprise
0.0792,['Wire'],0.664,189587,0.915,0,7FMCSGCHA6hvU3A4NCxEqE,0,4,0.0748,-5.797,1,I Am the Fly - 2006 Remastered Version,37,07-08-1978,0.0335,118.769,0.518,1978,surprise
0.0183,['Shakira'],0.604,223400,0.896,0,2hdlRbfA2Jrq0oc34CPbcp,1.66E-05,11,0.0313,-5.385,0,"Te Aviso, Te Anuncio (Tango)",52,2002,0.0497,179.34,0.636,2002,surprise
0.0386,['Jason Aldean'],0.482,219547,0.823,0,3esPcn43N0CytAtcY9V30C,3.69E-05,9,0.0948,-4.446,1,A Little More Summertime,56,09-09-2016,0.0661,167.665,0.451,2016,surprise
0.306,['Luis Miguel'],0.582,264573,0.908,0,1PdgPj8tdE2OAhH40J4f4g,3.19E-05,8,0.147,-7.154,1,Cuestión De Piel,49,01-01-1990,0.0666,100.076,0.682,1990,surprise
0.00186,['My Bloody Valentine'],0.449,269333,0.768,0,3IXItfQJeJihUaAQJFW7x2,0.77,0,0.165,-10.02,1,Cupid Come,29,21-11-1988,0.0288,107.512,0.519,1988,surprise
0.13,['Eagles'],0.466,311069,0.786,0,4Gm7IvZtIOImrRfrd6SDaQ,0.14,2,0.817,-6.81,1,Try and Love Again - 2013 Remaster,32,08-12-1976,0.0344,154.341,0.716,1976,surprise
0.000643,['Metalocalypse: Dethklok'],0.407,204360,0.863,0,5ghMfHMHakVS0omjj2cBSA,0.591,0,0.128,-7.968,1,Murmaider,57,25-09-2007,0.0704,113.98,0.519,2007,surprise
0.106,['Elvis Presley'],0.478,166240,0.725,0,02YVzb8Aw5rx3tzuSKcmzz,0.166,6,0.633,-12.419,0,Proud Mary - Live,33,01-06-1972,0.0581,152.1,0.692,1972,surprise
0.486,['Supertramp'],0.428,451080,0.874,0,7hHTyS1QG0TcX5iQ0sa1Tk,0.0583,0,0.071,-6.322,0,Child Of Vision - 2010 Remastered,50,29-03-1979,0.0468,168.701,0.858,1979,surprise
0.322,['Lemon Jelly'],0.64,322133,0.867,0,24UPAuTCzIAVobhZnwfFqo,0.611,7,0.0688,-7.93,1,The Staunton Lick,54,23-10-2000,0.0579,174.711,0.413,2000,surprise
0.144,['Boney James'],0.732,285893,0.627,0,6hJ2hxampO4cZQN5bTO4p1,0.903,8,0.0491,-9.835,1,Stone Groove,44,03-08-2004,0.0391,105.012,0.558,2004,surprise
0.123,['Bob Seger'],0.58,257453,0.989,0,742pFRjjSUPTQjNa7jw8VB,0.00702,2,0.0836,-2.324,1,Long Twin Silver Line,30,25-02-1980,0.043,137.956,0.803,1980,surprise
0.0018,"['Ester Dean', 'Chris Brown']",0.713,191827,0.718,1,77FVM2m7DYptj1geNF8PMm,2.47E-05,1,0.095,-4.816,0,Drop It Low,49,01-01-2009,0.0749,87.925,0.396,2009,surprise
